loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,IP_en0,IP_pdp_ip0,deviceOrientation,state
2015-02-08 21:19:09.257,216,1423459149.192134,37.77946852151098,-122.4389079028018,62.86295,0.69,332.578125,3,10,-9999,2635.325232125,-0.73968505859375,0.6944427490234375,-0.1815643310546875,2635.326752041667,0.2045499464779341,-1.635198752487956,-1.253243395258829,2635.290505125,-1.581693866481299,-1.383815350290531,-0.8850840972790137,0.8596731424331665,-2.789904832839966,-0.5861371755599976,-0.205067977309227,-0.1421933472156525,-0.03415852412581444,XArbitraryZVertical,0.6417934387536147,0.1710119284161467,0.3025746317513766,-0.6835968801367689,-0.6221872568130493,0.7739682197570801,-0.1177122071385384,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:09.275,217,1423459149.192134,37.77946852151098,-122.4389079028018,62.86295,0.69,332.578125,3,10,-9999,2635.384145666667,-0.561798095703125,0.714813232421875,-0.2753753662109375,2635.362999083333,-0.05669896592389599,-0.9080748147991854,-1.424031649649502,2635.362999083333,-1.571203069869816,-1.490245162338908,-0.8019309505877691,-0.06249262765049934,-0.896142303943634,-1.385787725448608,0.06376268714666367,-0.00428355485200882,-0.2110957652330399,XArbitraryZVertical,0.6443352008670221,0.2384491482940548,0.2915022422973812,-0.6655828989217624,-0.6930656433105469,0.7187000513076782,-0.05594830587506294,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:09.354,218,1423459149.192134,37.77946852151098,-122.4389079028018,62.86295,0.69,332.578125,3,10,-9999,2635.443029625,-0.49407958984375,0.7744140625,-0.2169647216796875,2635.435493708334,-0.02308907401876898,-0.5413636579657815,-1.022351057174485,2635.435493708334,-1.577883924620624,-1.539667782299073,-0.7145412923244957,-0.02888264507055283,-0.5294313430786133,-0.9841076731681824,0.2682573199272156,0.09709413349628448,-0.1985353827476501,XArbitraryZVertical,0.6396404967902688,0.2812557150300721,0.3058381541433205,-0.6466979829093567,-0.7550279498100281,0.6552709937095642,-0.02351051568984985,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:09.392,219,1423459149.192134,37.77946852151098,-122.4389079028018,62.86295,0.69,332.578125,3,10,-9999,2635.502011833334,-0.548828125,0.864990234375,-0.213348388671875,2635.47174075,-0.05860951768991884,-0.7264541526746155,-0.7105889031126864,2635.47174075,-1.58185044998256,-1.563746987963954,-0.6868350361739137,-0.06440304964780807,-0.7145218849182129,-0.672345757484436,0.259138435125351,0.1769421249628067,-0.2345393300056458,XArbitraryZVertical,0.6397376832367923,0.296665206497533,0.3082360254441889,-0.6385264321224066,-0.7732375264167786,0.6340930461883545,-0.005450903903692961,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:09.453,220,1423459149.192134,37.77946852151098,-122.4389079028018,62.86295,0.69,332.578125,3,10,-9999,2635.560814666667,-0.524017333984375,0.8037261962890625,-0.166748046875,2635.544235375,-0.1201911231563661,-0.2541249564858681,-0.2685915138432875,2635.544235375,-1.586564616295943,-1.611803244513233,-0.6560067875028374,-0.1259845644235611,-0.2421929240226746,-0.2303489744663239,0.3155412673950195,0.1600469052791595,-0.2226564735174179,XArbitraryZVertical,0.6432332829415535,0.3201468931551512,0.3041354155807938,-0.6255066422579673,-0.7917680740356445,0.6099573373794556,0.03248617798089981,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:09.522,221,1423459149.192134,37.77946852151098,-122.4389079028018,62.86295,0.69,332.578125,3,10,-9999,2635.619701541667,-0.6187286376953125,1.076629638671875,-0.049957275390625,2635.616730208334,-0.6848132321862456,-0.2991113399355956,-0.18081798537202,2635.580482458333,-1.593648001579626,-1.616988782255736,-0.6470520672612017,-0.2615274488925934,0.02207115106284618,-0.3175089061260223,0.2018595039844513,0.3288036584854126,-0.106376513838768,XArbitraryZVertical,0.6438487759974247,0.3223039847432047,0.3075292327266971,-0.6220969908975627,-0.7970133423805237,0.6028369665145874,0.03684220835566521,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:09.569,222,1423459149.192134,37.77946852151098,-122.4389079028018,62.86295,0.69,332.578125,3,10,-9999,2635.678578208333,-0.6528778076171875,0.6569061279296875,-0.054962158203125,2635.68922425,0.07722448107735469,0.2540173647778289,0.2992508895767158,2635.652977083334,-1.643639466122227,-1.663283250193512,-0.6453039274992443,-0.4396601021289825,-0.2759662866592407,0.6358748078346252,0.2489174604415894,0.1686240285634995,-0.2281114757061005,XArbitraryZVertical,0.6587739374157582,0.3207942335116569,0.3083650190225402,-0.6066456743195642,-0.7955025434494019,0.6014412641525269,0.07378408312797546,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:09.654,223,1423459149.192134,37.77946852151098,-122.4389079028018,62.86295,0.69,332.578125,3,10,-9999,2635.737455791667,-0.6825408935546875,0.8918609619140625,0.239837646484375,2635.725471875,0.6403895746748518,0.163780412298238,0.4925620299384064,2635.725471875,-1.634733060201858,-1.646719932954458,-0.677998629070777,0.6345962882041931,0.1757120490074158,0.5308032631874084,0.1463521867990494,0.2507246434688568,0.0622631311416626,XArbitraryZVertical,0.6591346025174308,0.308348756104928,0.3007033860403209,-0.6164739199646819,-0.7765859365463257,0.6272355318069458,0.0590747594833374,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:09.686,224,1423459149.192134,37.77946852151098,-122.4389079028018,62.86295,0.69,332.578125,3,10,-9999,2635.796340333333,-0.600250244140625,0.7122344970703125,0.3576202392578125,2635.79796575,-0.8856861521471072,0.6671745836544327,0.3676110389657417,2635.76171875,-1.610197062373669,-1.632540609637038,-0.7047681461396517,0.3267948627471924,-0.07835946977138519,0.7530544400215149,0.03219129145145416,0.1717991381883621,0.3337174952030182,XArbitraryZVertical,0.6568032813041841,0.3034991388152392,0.2891583551605254,-0.626805526497117,-0.760310173034668,0.6478572487831116,0.04700455442070961,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:09.753,225,1423459149.192134,37.77946852151098,-122.4389079028018,62.86295,0.69,332.578125,3,10,-9999,2635.855207291667,-0.468109130859375,0.6765594482421875,0.080657958984375,2635.834213333334,-1.296954923494736,1.072853379873985,0.6908210572893553,2635.834213333334,-1.688200807952153,-1.639229628693644,-0.7390361330993909,-1.302667379379272,1.084701657295227,0.7290971875190735,0.2967753410339355,0.01181847415864468,0.1470757573843002,XArbitraryZVertical,0.6731456461633233,0.2685988674708205,0.3002719158845218,-0.6201341499835314,-0.7373881340026855,0.6735758185386658,0.05054082348942757,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:09.805,226,1423459149.192134,37.77946852151098,-122.4389079028018,62.86295,0.69,332.578125,3,10,-9999,2635.914154083333,-0.621734619140625,0.6701812744140625,0.0777435302734375,2635.906707583334,-0.4182816734461343,0.4460075772388403,1.320342804187812,2635.906707583334,-1.780787462307567,-1.649442234253849,-0.8136145676299719,-0.4239940643310547,0.457855761051178,1.358618378639221,0.08843934535980225,-0.0635208934545517,0.01508170831948519,XArbitraryZVertical,0.6932051871508089,0.2155196619636414,0.3017559225685707,-0.6180301020250428,-0.6847528219223022,0.7267746925354004,0.05396431311964989,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:09.863,227,1423459149.192134,37.77946852151098,-122.4389079028018,62.86295,0.69,332.578125,3,10,-9999,2635.973068125,-0.743316650390625,0.6905364990234375,0.115753173828125,2635.97920225,0.1547251319597506,-0.2582097129658316,1.404369265005338,2635.942955083333,-1.800389866164202,-1.654366577065906,-0.8612036935216428,-0.1320101171731949,0.1140623688697815,1.408362507820129,-0.02031993307173252,-0.07158511132001877,0.0137610174715519,XArbitraryZVertical,0.6996068366256304,0.1942746539716133,0.2910117674859766,-0.6229926036122581,-0.6492509841918945,0.7586273550987244,0.0543847344815731,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:09.955,228,1423459149.192134,37.77946852151098,-122.4389079028018,62.86295,0.69,332.578125,3,10,-9999,2636.031844875,-0.811431884765625,0.625030517578125,0.1694488525390625,2636.015449333333,0.2457056390156916,-0.4945210512362687,1.198556181222379,2636.015449333333,-1.799316384612389,-1.670526702594493,-0.9592357007362643,0.2399933487176895,-0.4826731085777283,1.236830949783325,-0.2413748204708099,-0.180554136633873,0.08532165735960007,XArbitraryZVertical,0.7076881359464102,0.1666132071364898,0.2533968239380662,-0.6381281932860293,-0.5712929964065552,0.8187530040740967,0.05716491863131523,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:09.986,229,1423459149.192134,37.77946852151098,-122.4389079028018,62.86295,0.69,332.578125,3,10,-9999,2636.090725875,-0.847808837890625,0.7693634033203125,0.1584625244140625,2636.087943958334,-0.06522507615378467,-0.1243081038855196,0.5500295841528993,2636.05169675,-1.794737337846918,-1.681071670079069,-0.9974782824915959,0.1122924238443375,-0.3137648701667786,0.9649126529693604,-0.2842670083045959,-0.2129543274641037,0.1163307204842567,XArbitraryZVertical,0.7104127270920589,0.1586224863983656,0.2356750146428554,-0.6439021287956093,-0.5391277670860291,0.8401058316230774,0.05969467386603355,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:10.053,230,1423459149.192134,37.77946852151098,-122.4389079028018,62.86295,0.69,332.578125,3,10,-9999,2636.149604125,-0.8652801513671875,0.7790985107421875,0.0743255615234375,2636.124191041667,-0.1030297130918955,-0.1781348505737651,0.4474832347988532,2636.124191041667,-1.812458253445107,-1.707425607053497,-1.041162305317417,-0.1087418720126152,-0.1662871539592743,0.4857572317123413,-0.3446597754955292,-0.02764962054789066,0.04993094876408577,XArbitraryZVertical,0.7163138276306029,0.1459485306297457,0.217595885936987,-0.6467190712941081,-0.5005092620849609,0.8629920482635498,0.06881294399499893,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:10.101,231,1423459149.192134,37.77946852151098,-122.4389079028018,62.86295,0.69,332.578125,3,10,-9999,2636.208485958333,-0.934478759765625,0.966705322265625,0.0396270751953125,2636.196685666667,-0.05832402682106234,0.09960115950452748,0.0171611437483616,2636.196685666667,-1.826217887439556,-1.721491915886538,-1.063543091228442,-0.06403611600399017,0.1114486902952194,0.05543462187051773,-0.4584021270275116,0.02334829792380333,-0.01053468603640795,XArbitraryZVertical,0.7193279196172317,0.1379539107549567,0.209604576327891,-0.6477669211598927,-0.4802727997303009,0.8740821480751038,0.07292787730693817,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:10.159,232,1423459149.192134,37.77946852151098,-122.4389079028018,62.86295,0.69,332.578125,3,10,-9999,2636.267345583333,-0.7982177734375,0.60601806640625,-0.031402587890625,2636.269180166667,0.3243056427960722,-0.4207411027128225,-0.0853713571680161,2636.232932541667,-1.82297922100025,-1.718148385997695,-1.064081221714897,0.1399162709712982,-0.1064578965306282,0.006748268380761147,-0.4487538635730743,0.1096653789281845,-0.03855301067233086,XArbitraryZVertical,0.7187650229855546,0.1378518723086427,0.2095792165320197,-0.6484213560883109,-0.4800486266613007,0.8743433952331543,0.07125259190797806,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:10.223,233,1423459150.173649,37.77946852151098,-122.4389079028018,62.53354,0,332.578125,3,10,-9999,2636.326214166667,-0.638671875,0.7776336669921875,-0.0695953369140625,2636.305427208334,0.64268255637341,-0.7341032839575411,-0.7618060182487634,2636.305427208334,-1.767961794837888,-1.700348039522887,-1.053772288462349,0.636970579624176,-0.7222560048103333,-0.7235333323478699,-0.2768299281597137,-0.2773750722408295,-0.1338804066181183,XArbitraryZVertical,0.7126186078763456,0.155253453525606,0.2014661321417044,-0.6538214454089254,-0.4901531040668488,0.8692940473556519,0.06385783106088638,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:10.276,234,1423459150.173649,37.77946852151098,-122.4389079028018,62.53354,0,332.578125,3,10,-9999,2636.385238458333,-0.725738525390625,0.749603271484375,0.033721923828125,2636.377922,1.744548679478827,-2.517429453120685,-0.2282566075534924,2636.34167425,-1.698678143572577,-1.676151598226259,-1.032206053327699,1.216792225837708,-1.329420804977417,-0.5722469091415405,-0.07388681173324585,-0.06253418326377869,-0.1204679012298584,XArbitraryZVertical,0.7034679005705817,0.1791722704523505,0.1945265281543656,-0.6596890481219011,-0.5100823044776917,0.8584325909614563,0.0539395809173584,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:10.353,235,1423459150.173649,37.77946852151098,-122.4389079028018,62.53354,0,332.578125,3,10,-9999,2636.4439515,-0.7636566162109375,0.7046356201171875,0.0034637451171875,2636.450416,1.128916116613461,-2.539121965463817,-0.9886636672816371,2636.414169125,-1.475579217611324,-1.654312421491609,-1.020382885844,1.610789656639099,-2.884956121444702,-0.5043286085128784,-0.2505118846893311,-0.1257000714540482,0.03072461299598217,XArbitraryZVertical,0.6766579361858797,0.2528829190874701,0.1314172187024513,-0.6789063125785327,-0.5212166309356689,0.8523083329200745,0.04363146796822548,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:10.392,236,1423459150.173649,37.77946852151098,-122.4389079028018,62.53354,0,332.578125,3,10,-9999,2636.502857041667,-0.6542816162109375,0.768310546875,-0.1618194580078125,2636.486663541667,0.7436344711828257,-1.829133605176943,-1.31414482938287,2636.486663541667,-1.319959313265699,-1.692458156351738,-0.9611081155683437,0.737922728061676,-1.817286729812622,-1.27587354183197,-0.1200362145900726,-0.07309196889400482,-0.1739549487829208,XArbitraryZVertical,0.6491414591705803,0.3366927446055667,0.08689059931017755,-0.6765377930813484,-0.5683793425559998,0.819826602935791,0.06949327886104584,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:10.453,237,1423459150.173649,37.77946852151098,-122.4389079028018,62.53354,0,332.578125,3,10,-9999,2636.561679166667,-0.5571441650390625,0.77874755859375,-0.0849456787109375,2636.559157708334,0.5418946922871433,-1.166117547564669,-1.213092513400359,2636.559157708334,-1.216769300589371,-1.714874616240355,-0.8755690119907249,0.5361829996109009,-1.154270887374878,-1.174821615219116,0.08225669711828232,0.01668356172740459,-0.1683878302574158,XArbitraryZVertical,0.6190618470687771,0.4034207960220018,0.07568639852509591,-0.6695413802888298,-0.6339229345321655,0.7679080963134766,0.09197181463241577,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:10.521,238,1423459150.173649,37.77946852151098,-122.4389079028018,62.53354,0,332.578125,3,10,-9999,2636.620551583334,-0.5598297119140625,0.758026123046875,-0.212738037109375,2636.5954055,0.273010230723947,-0.9575675331294359,-0.9940275400331657,2636.5954055,-1.190265449242069,-1.730123305022407,-0.8413239705017038,0.2672985792160034,-0.945720911026001,-0.9557570815086365,0.1065518036484718,0.01346125826239586,-0.2641709744930267,XArbitraryZVertical,0.6088317276538192,0.4268412027084382,0.07453049487537819,-0.6645116405346965,-0.6580349802970886,0.7455261945724487,0.1057389676570892,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:10.569,239,1423459150.173649,37.77946852151098,-122.4389079028018,62.53354,0,332.578125,3,10,-9999,2636.679403375,-0.5887298583984375,0.7970733642578125,-0.3227691650390625,2636.667899458334,0.3257501413713312,-1.140657194911294,-0.9381248592752034,2636.667899458334,-1.142662408520196,-1.769192751927581,-0.7842206702515681,0.3200385868549347,-1.12881076335907,-0.899854838848114,0.09534280002117157,0.08640515804290771,-0.4160527288913727,XArbitraryZVertical,0.5902771641815483,0.4704671629984231,0.06792643831111725,-0.6523952153138262,-0.6940519213676453,0.7062736749649048,0.1395329684019089,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:10.649,240,1423459150.173649,37.77946852151098,-122.4389079028018,62.53354,0,332.578125,3,10,-9999,2636.738264708334,-0.5127105712890625,0.9423828125,-0.3415374755859375,2636.740394083333,0.6856055226105441,-1.162311357734728,-1.147392861940322,2636.704147166667,-1.116577990007876,-1.789199387135959,-0.7526554563925429,0.3697691559791565,-1.047305583953857,-1.103832006454468,0.1360607594251633,0.1594992876052856,-0.5028847455978394,XArbitraryZVertical,0.5793339006258652,0.4934001417893935,0.06520712441217402,-0.6455048896745286,-0.7125378251075745,0.6835793256759644,0.158142939209938,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:10.687,241,1423459150.173649,37.77946852151098,-122.4389079028018,62.53354,0,332.578125,3,10,-9999,2636.797145541667,-0.5680999755859375,0.9772796630859375,0.1285400390625,2636.776641208333,1.159781354699152,-0.9535898357252935,-0.8819606560981954,2636.776641208333,-1.026270807512895,-1.80601155885118,-0.6927487341532887,1.154069900512695,-0.9417436718940735,-0.8436914086341858,0.266783207654953,0.2548083961009979,-0.3613085150718689,XArbitraryZVertical,0.5457212756510461,0.5402354995775894,0.05370997631795675,-0.6383174231852637,-0.7483048439025879,0.6386547088623047,0.1793322116136551,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:10.756,242,1423459150.173649,37.77946852151098,-122.4389079028018,62.53354,0,332.578125,3,10,-9999,2636.856037375,-0.52655029296875,0.77783203125,0.3130950927734375,2636.849135875,0.03964008756139343,-0.2517733852433282,0.03808799727809525,2636.849135875,-0.952612244426585,-1.797219065952623,-0.6681305643220219,0.0340062715113163,-0.2400082796812057,0.07639027386903763,0.2471686005592346,0.2793604135513306,0.1476450115442276,XArbitraryZVertical,0.520373859204507,0.5633138051023778,0.04172125184019475,-0.6404279356669096,-0.7649450898170471,0.6195195913314819,0.1762227863073349,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:10.805,243,1423459150.173649,37.77946852151098,-122.4389079028018,62.53354,0,332.578125,3,10,-9999,2636.915029208334,-0.5615692138671875,0.8089141845703125,0.2013702392578125,2636.885383083334,-0.634853661716904,1.010698395824844,0.2691941871979724,2636.885383083334,-0.9722914399953605,-1.79296364945159,-0.6764329867105127,-0.6404874324798584,1.022463440895081,0.3074962198734283,0.1947114020586014,-0.009865514934062958,0.1364770829677582,XArbitraryZVertical,0.5274515826233983,0.5547145263285856,0.04603357228415945,-0.6418469696827187,-0.7606446146965027,0.6260154247283936,0.1718267500400543,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:10.864,244,1423459150.173649,37.77946852151098,-122.4389079028018,62.53354,0,332.578125,3,10,-9999,2636.973911333333,-0.8813323974609375,0.8244171142578125,0.404693603515625,2636.957877625,0.3904140894834361,0.1027940233354235,0.8125845107533042,2636.957877625,-1.007500621360682,-1.753011421088086,-0.7004086653357366,0.3847803771495819,0.1145588830113411,0.8508859872817993,-0.03068700060248375,0.2377482503652573,0.1355760097503662,XArbitraryZVertical,0.5407053702896133,0.5262240709455701,0.05919858145217093,-0.653621800165431,-0.7519210577011108,0.644530177116394,0.1385481357574463,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:10.951,245,1423459150.173649,37.77946852151098,-122.4389079028018,62.53354,0,332.578125,3,10,-9999,2637.032676666667,-0.6151580810546875,0.7146759033203125,0.1843414306640625,2637.030372208334,-0.7184620062432877,0.8375058396020477,0.3874750249044247,2636.994124625,-1.005919345870646,-1.747304514163819,-0.7257753933006261,-0.2065859436988831,0.3819588422775269,0.5014749765396118,-0.1217755973339081,0.108745314180851,0.3099431693553925,XArbitraryZVertical,0.545169402061852,0.518132051451502,0.050869257373372,-0.6570706346873731,-0.736363410949707,0.6637156009674072,0.1313409954309464,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:10.981,246,1423459150.173649,37.77946852151098,-122.4389079028018,62.53354,0,332.578125,3,10,-9999,2637.091549166667,-0.6071929931640625,0.5785980224609375,0.1358642578125,2637.102866625,-0.430504517585162,0.9808590073910509,0.7515254174927305,2637.066619333334,-1.070254973109248,-1.735313223493773,-0.7522281845661147,-0.4721216857433319,0.8450183868408203,0.7165548205375671,0.1158627942204475,-0.04325275495648384,-0.007004519458860159,XArbitraryZVertical,0.5661121386179641,0.4891921698802859,0.06567325913500739,-0.6602235155398538,-0.7203091979026794,0.6832674145698547,0.1195838674902916,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:11.049,247,1423459150.173649,37.77946852151098,-122.4389079028018,62.53354,0,332.578125,3,10,-9999,2637.150424666667,-0.583984375,0.5971221923828125,0.036834716796875,2637.139114041667,0.0597376327276764,1.170483800171854,0.9892775259129004,2637.139114041667,-1.113546229321551,-1.693155410858531,-0.8067531293941089,0.05410412698984146,1.18224823474884,1.027577757835388,0.1145302876830101,-0.1408678889274597,-0.0564122274518013,XArbitraryZVertical,0.5848386628573892,0.4474204390836761,0.07242050263647913,-0.6727064440863011,-0.6866738200187683,0.7220446467399597,0.0844426229596138,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:11.099,248,1423459150.173649,37.77946852151098,-122.4389079028018,62.53354,0,332.578125,3,10,-9999,2637.209453833334,-0.711517333984375,0.5807647705078125,0.165557861328125,2637.211608125,0.6907400971922169,-0.3778000269802759,1.083498833699359,2637.17536125,-1.103542840955656,-1.658164028778987,-0.8481988511046308,0.455689400434494,0.4039161801338196,1.218978047370911,0.03723079338669777,-0.1544636338949203,0.02066327817738056,XArbitraryZVertical,0.5889920026556579,0.4265458380876749,0.06437283098383147,-0.6833763293009878,-0.6588128209114075,0.750090479850769,0.05770586058497429,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:11.157,249,1423459151.123286,37.77946277990731,-122.4389028736599,62.5148,0.41,332.578125,3,10,-9999,2637.268211083333,-0.7472381591796875,0.557281494140625,0.234893798828125,2637.247855791667,0.5958932128656989,-0.7467815286429723,0.9400828153086297,2637.247855791667,-1.042436991420613,-1.634799303634319,-0.9285103204317791,0.5902597904205322,-0.7350172996520996,0.9783821702003479,-0.1124651432037354,-0.2443625032901764,0.1860671192407608,XArbitraryZVertical,0.5903837498951169,0.4130420239815519,0.02137839287890175,-0.6930990395339787,-0.5978009700775146,0.8007284998893738,0.0383133701980114,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:11.253,250,1423459151.123286,37.77946277990731,-122.4389028736599,62.5148,0.41,332.578125,3,10,-9999,2637.327084833334,-0.8045654296875,0.7192840576171875,0.140777587890625,2637.320350041667,-0.02344647023705761,-0.3439097042123635,0.3879184412259229,2637.320350041667,-1.015878148313548,-1.650447231452203,-0.9778866029486891,-0.02907977625727654,-0.3321456611156464,0.4262172281742096,-0.2265644371509552,-0.157397523522377,0.127033531665802,XArbitraryZVertical,0.5938797669787412,0.4117484975185582,-0.0102221522392377,-0.6911334927263248,-0.5570048689842224,0.8293182849884033,0.04446000605821609,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:11.276,251,1423459151.123286,37.77946277990731,-122.4389028736599,62.5148,0.41,332.578125,3,10,-9999,2637.385958333333,-0.971954345703125,0.792266845703125,0.1064453125,2637.392844791667,-0.03152623466824901,-0.4547909488300306,0.119179388258245,2637.356597583333,-1.021002609496916,-1.668863085838609,-0.9900991064886732,-0.01350770052522421,-0.4805879294872284,0.3002763390541077,-0.3685338795185089,-0.001745026092976332,0.02326667122542858,XArbitraryZVertical,0.5969392023706618,0.412941337295373,-0.01835467595236771,-0.6876090069919649,-0.5459710955619812,0.8360803723335266,0.05371391773223877,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:11.348,252,1423459151.123286,37.77946277990731,-122.4389028736599,62.5148,0.41,332.578125,3,10,-9999,2637.444842583333,-0.9782562255859375,0.921356201171875,0.020172119140625,2637.429091833334,-0.2321999501795727,-0.02167626706048194,-0.3488746354325982,2637.429091833334,-1.032541262813974,-1.703413592237804,-0.9936567956658123,-0.2378331422805786,-0.009912475012242794,-0.3105766475200653,-0.4770911037921906,0.03212087228894234,-0.0263410285115242,XArbitraryZVertical,0.5995555347106846,0.4202464956157545,-0.02603693090029376,-0.6806233333862143,-0.5408379435539246,0.8380268216133118,0.0721479132771492,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:11.394,253,1423459151.123286,37.77946277990731,-122.4389028736599,62.5148,0.41,332.578125,3,10,-9999,2637.5038125,-0.886138916015625,0.57684326171875,0.0455474853515625,2637.501586541667,0.09621947755234486,0.08935464721044761,-0.423213048836634,2637.465339333333,-1.037764233316922,-1.704352424686042,-0.984530167784748,-0.002765189157798886,0.1261539310216904,-0.1505236029624939,-0.4212310910224915,0.03744063526391983,-0.03883523121476173,XArbitraryZVertical,0.5991517580583241,0.4217258525697431,-0.02120886453205021,-0.6802313284135107,-0.548327624797821,0.8330122232437134,0.07367105036973953,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:11.453,254,1423459151.123286,37.77946277990731,-122.4389028736599,62.5148,0.41,332.578125,3,10,-9999,2637.562573333334,-0.7050018310546875,0.7675628662109375,-0.134185791015625,2637.537833416667,0.1736471578208726,0.01637844070398731,-1.07348028799459,2637.537833416667,-1.020534300320991,-1.682890063023987,-0.9515597649705376,0.1680140793323517,0.02814198471605778,-1.035183072090149,-0.2298848778009415,-0.2357237786054611,-0.1184066236019135,XArbitraryZVertical,0.5900612933419076,0.4292900603084152,-0.008686068010813308,-0.683712122492055,-0.5767710208892822,0.8143218159675598,0.06492456793785095,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:11.551,255,1423459151.123286,37.77946277990731,-122.4389028736599,62.5148,0.41,332.578125,3,10,-9999,2637.621436416667,-0.66845703125,0.7830352783203125,-0.12249755859375,2637.610328333334,1.792579855002842,-2.00457014093424,-0.8969302845855308,2637.610328333334,-0.8998094125344291,-1.644912266082581,-0.8849984173628729,1.786946892738342,-1.992806673049927,-0.8586335778236389,-0.03923949226737022,0.03947102651000023,-0.1962012350559235,XArbitraryZVertical,0.5503570267049929,0.4696319106609,-0.01516442794334874,-0.6901616127912287,-0.6315521597862244,0.7739139795303345,0.04689397662878036,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
2015-02-08 21:19:11.570,256,1423459151.123286,37.77946277990731,-122.4389028736599,62.5148,0.41,332.578125,3,10,-9999,2637.680326166667,-0.7564849853515625,0.705352783203125,0.0746917724609375,2637.682823041667,2.087753977582865,-2.65572474536741,-0.7207816195527468,2637.646575208334,-0.778410599967951,-1.644552029597107,-0.8611704438688704,2.347836494445801,-2.929863452911377,-0.8347613215446472,-0.03984234482049942,0.01808193698525429,-0.1042863875627518,XArbitraryZVertical,0.5154671716208428,0.508231817718261,-0.04828951973578319,-0.6882311651790373,-0.6497786045074463,0.7586056590080261,0.04801196977496147,0,0,0,-1,192.168.1.8,10.227.79.254,5,0
